2025-07-23 13:02:13.350 [TestNG-PoolService-1] INFO  com.cucumberconstants.ElementHandler - Selector '[data-test='error']' is present and visible.
2025-07-23 13:02:13.350 [TestNG-PoolService-1] INFO  com.pages.LoginPage - Is error message displayed? true
2025-07-23 13:02:13.360 [TestNG-PoolService-1] INFO  com.pages.LoginPage - Error message text: Epic sadface: Username and password do not match any user in this service
2025-07-23 13:02:13.360 [TestNG-PoolService-1] INFO  com.stepdefinitions.LoginSteps - Error message verified: Epic sadface: Username and password do not match any user in this service
2025-07-23 13:02:13.363 [TestNG-PoolService-1] INFO  com.hooks.Hooks - Ending scenario: Unsuccessful login with invalid credentials
2025-07-23 13:02:13.364 [TestNG-PoolService-1] INFO  com.hooks.PlaywrightHooks - Closing Playwright driver...
2025-07-23 13:02:13.503 [TestNG-PoolService-0] INFO  com.cucumberconstants.ElementHandler - Successfully clicked element: Locator@#login-button
2025-07-23 13:02:13.504 [TestNG-PoolService-0] INFO  com.stepdefinitions.LoginSteps - Verifying successful login.
2025-07-23 13:02:13.505 [TestNG-PoolService-0] INFO  com.cucumberconstants.ElementHandler - Asserting that locator is visible: Locator@#shopping_cart_container
2025-07-23 13:02:13.538 [TestNG-PoolService-0] INFO  com.cucumberconstants.ElementHandler - Assertion passed: Locator 'Locator@#shopping_cart_container' is visible.
2025-07-23 13:02:13.539 [TestNG-PoolService-0] INFO  com.pages.LoginPage - User is logged in. Home page element '#shopping_cart_container' is visible.
2025-07-23 13:02:13.539 [TestNG-PoolService-0] INFO  com.stepdefinitions.LoginSteps - Login successful.
2025-07-23 13:02:13.539 [TestNG-PoolService-0] INFO  com.hooks.Hooks - Ending scenario: Successful login with valid credentials
2025-07-23 13:02:13.539 [TestNG-PoolService-0] INFO  com.hooks.PlaywrightHooks - Closing Playwright driver...
2025-07-23 13:02:13.728 [TestNG-PoolService-1] INFO  com.hooks.PlaywrightHooks - Playwright driver closed.
2025-07-23 13:02:13.728 [TestNG-PoolService-1] INFO  com.hooks.Hooks - Playwright driver closed for scenario: Unsuccessful login with invalid credentials
2025-07-23 13:02:13.774 [TestNG-PoolService-0] INFO  com.hooks.PlaywrightHooks - Playwright driver closed.
2025-07-23 13:02:13.774 [TestNG-PoolService-0] INFO  com.hooks.Hooks - Playwright driver closed for scenario: Successful login with valid credentials
2025-07-23 13:23:13.710 [TestNG-PoolService-0] INFO  com.hooks.ScenarioContext - ScenarioContext initialized.
2025-07-23 13:23:13.710 [TestNG-PoolService-1] INFO  com.hooks.ScenarioContext - ScenarioContext initialized.
2025-07-23 13:23:13.715 [TestNG-PoolService-1] INFO  com.hooks.Hooks - Hooks initialized with ScenarioContext.
2025-07-23 13:23:13.715 [TestNG-PoolService-0] INFO  com.hooks.Hooks - Hooks initialized with ScenarioContext.
